sid,pre accu,post accu
A104V8NZIQFN2F,,[0.54716981]
A116ZI03NFKZP2,,[0.55128205]
A12YRP4B70IFU3,,[0.59493671]
A132MSWBBVTOES,,[0.59375]
A153HLAVH5FILS,,[0.6]
A156I0UDVISMNE,,[0.59235669]
A171WYHYRYMYQZ,,[0.58125]
A197LCCJ6SC5RU,,[0.62893082]
A19TD2J8506A4Y,,[0.40769231]
A19WXHQSBB6P6O,,[0.54375]
A19YM9K2W233IM,,[0.64375]
A1AZLJ3R5FQ9B7,,[0.51592357]
A1B4PKGXKL7UOH,,[0.43971631]
A1B7GQTH9YG04X,,[0.65625]
A1BG47GSHQ9WSU,,[0.78125]
A1BS578UP5XCAR,,[0.55345912]
A1C2T79XTDHE39,,[0.575]
A1CIEZNXXDSO6V,,[0.575]
A1CR7O77ZW0QQU,,[0.5625]
A1GNV8C2792XF,,[0.65]
A1GSEK9J872N9R,,[0.56329114]
A1HA5WALONI2FD,,[0.675]
A1HFPDHBLO6KZW,,[0.4875]
A1HP506HGINWSV,,[0.59375]
A1I8VAUT4V90YR,,[0.59119497]
A1J7N95EW8EGCX,,[0.6625]
A1J9OZZ1LDG8VN,,[0.54375]
A1KFV732TWXROL,,[0.65625]
A1KIL2V6SMJBGX,,[0.41139241]
A1L7B0F8PVW1D0,,[0.48125]
A1LKKR0ZJ9L1IP,,[0.475]
A1LSFPPDGORPB0,,[0.5375]
A1M1E62KXCDNL0,,[0.51282051]
A1MJVTR0PCKBWW,,[0.60377358]
A1MT52IO9GBZ1M,,[0.41875]
A1P3HHEXWNLJMP,,[0.50625]
A1QAWECOJYKVO4,,[0.46835443]
A1QX1RYLCFXZJ9,,[0.49685535]
A1T429RLLFTG35,,[0.55625]
A1T4HSFG9NPJ23,,[0.53125]
A1UKZRDH1T231M,,[0.63125]
A1V339VY5CNWLS,,[0.60126582]
A1VRBTDT3VJSIA,,[0.49685535]
A1W4IS5NDEFNFL,,[0.55]
A1WSCND5HZZV5N,,[0.5625]
A1XE5G7H6AO5HH,,[0.5625]
A1XU9GFZAGFJ5B,,[0.60625]
A1XUZFDVKP95VC,,[0.6125]
A1YCGICA8XCNBH,,[0.59119497]
A1YXTSIV0YB8RW,,[0.44654088]
A1Z2QEEPKEK1X1,,[0.6]
A1ZNMX8WJCDKQQ,,[0.66875]
A20KWU6IJJX5AT,,[0.66875]
A20VAAO3DYW5GL,,[0.43396226]
A2179410P3XBIQ,,[0.51875]
A21HUPW67XA7UJ,,[0.53125]
A21WXJDPT7I70M,,[0.575]
A21ZK49H9LSSRY,,[0.50625]
A21ZNPDJNBKCWG,,[0.55625]
A22CPS48MSR1OQ,,[0.7875]
A22DDO8NILSX6O,,[0.54375]
A22DVMN2Y3XHWA,,[0.5375]
A22WWSTT8TU7G1,,[0.575]
A22ZB2132UJB6Y,,[0.55625]
A22ZZCICZDCSTY,,[0.57324841]
A235ULDV4XUVDM,,[0.54375]
A24CG5BTB8KQ39,,[0.55974843]
A24FB6EEAEZKA4,,[0.66875]
A2531UD0IGT731,,[0.6875]
A25LHXY3SAOVBV,,[0.5375]
A26YJJHOW9HXUY,,[0.5375]
A26Z8M2VSEWUU4,,[0.66875]
A27ZW1CY6TMKT8,,[0.69375]
A288RSAGJBLY9,,[0.6125]
A2AWSN5CWONM8,,[0.63057325]
A2BLQ1GVEHJR8T,,[0.5125]
A2CJNNTLFULCTH,,[0.6025641]
A2CWA5VQZ6IWMQ,,[0.4875]
A2DOMBSKO75VV7,,[0.59375]
A2DU0TGJDZWUCV,,[0.6625]
A2E72ZI1VESTMR,,[0.55974843]
A2E7S35ZI3WBET,,[0.58598726]
A2FN0MPGK61HW,,[0.57051282]
A2FUQER3KRIXYJ,,[0.67721519]
A2G53Y36QD1ZGV,,[0.64375]
A2GL2Y13IGLHLK,,[0.52830189]
A2GVON0W6E874S,,[0.625]
A2H0A9JR2ZDR24,,[0.59493671]
A2H6Q22X1V1FTX,,[0.6125]
A2HJDLSU95MH8Q,,[0.6]
A2I14UHUQIH4L0,,[0.59748428]
A2I43BDUPAM00C,,[0.56875]
A2INUUEUK5K065,,[0.5625]
A2J43FWL1Z0FV1,,[0.575]
A2JD1QZEPKPD6L,,[0.57051282]
A2JJ46H36C4R9,,[0.59375]
A2JJAEQ8LHRWNV,,[0.475]
A2JMIAOV67CPHI,,[0.61875]
A2K6QV9HRJ4V7B,,[0.53125]
A2KW17G25L25R8,,[0.60377358]
A2LJTCHPRZLGS7,,[0.48125]
A2M9JNCHRKMCC4,,[0.54375]
A2MF0OZ7Q0J4UP,,[0.55625]
A2NMLTECRDWFN2,,[0.51592357]
A2OLQUU01EOJLH,,[0.56962025]
A2P22X4GQWQ8Z1,,[0.52201258]
A2P5UFOTXOR08T,,[0.65408805]
A2P8V5SKYLL5I4,,[0.51572327]
A2QIX7DNN0DZY6,,[0.55625]
A2R1011DR8EXHQ,,[0.47368421]
A2S6QOCFC3EAYH,,[0.5443038]
A2SLEMDA17XTZ1,,[0.56687898]
A2TV18A7NQF6I5,,[0.575]
A2V3P1XE33NYC3,,[0.6375]
A2VGFS03KCCR1Q,,[0.50625]
A2VO8C41JJIQY9,,[0.66875]
A2VPCWI6X1QCDF,,[0.63125]
A2WSSRWT4ZBHK3,,[0.48734177]
A2WTNZHRALOHX8,,[0.475]
A2YCDNVHMPVFG6,,[0.525]
A2YZVS6MBFQQPQ,,[0.5625]
A2Z75NJBZ46RE9,,[0.49367089]
A2ZDJLY20J6678,,[0.55625]
A2ZIO0ZTIXOE9J,,[0.61392405]
A2ZZ7GUR0MNWDC,,[0.63125]
A302KOFOYLD89A,,[0.65]
A30GCTXJ17JC3I,,[0.57232704]
A30H28F41UBJGK,,[0.6]
A30VLIFQPJZ17P,,[0.58490566]
A30Z3CWKO1B6R7,,[0.53125]
A318574M8Q965P,,[0.48407643]
A327V746DXH6ID,,[0.55625]
A32LHQYJY0ELFS,,[0.5408805]
A32W24TWSWXW,,[0.5125]
A34051YREUMGHU,,[0.55974843]
A342YLIMT6THWO,,[0.61875]
A348UZASXTNGWR,,[0.6375]
A34DYM8J0X5VK,,[0.525]
A34VID9K8BKKSH,,[0.55345912]
A362RXUHDXF7EA,,[0.51572327]
A363NKR14886XG,,[0.5875]
A36EDYMS6VYHW1,,[0.45]
A36PRTZFECB76C,,[0.55345912]
A371H3PQPR2Z8J,,[0.59493671]
A377LTGWJKY2IW,,[0.64375]
A37DKV7XQI7N5J,,[0.6375]
A37XA1JSSYORAZ,,[0.65]
A38RHRTIP0PYNU,,[0.5125]
A39J8MSTUDVH0D,,[0.61006289]
A39K7LI5BVW4K8,,[0.6]
A3APMO8WXVH1V0,,[0.6125]
A3B6CJ8OHWI4AU,,[0.5625]
A3BBR5O4W6XHBV,,[0.52201258]
A3C2DKCZLI304P,,[0.45669291]
A3CDWPBKYDDASL,,[0.57232704]
A3CGQOJC28OVGN,,[0.57594937]
A3CWEN6Y21V7TL,,[0.69620253]
A3FH7YRKBEQ2LU,,[0.71875]
A3FJ3XMXO8UAJ0,,[0.49056604]
A3G5IPGLH1IIZN,,[0.5875]
A3GHYD28ZZ3IEN,,[0.525]
A3GMRPF5MCQVGV,,[0.60625]
A3GP8FXH7J96UK,,[0.54716981]
A3GRGGYSMH5PNI,,[0.56875]
A3GWRDHAURRNK6,,[0.65625]
A3HGCI4HL815H,,[0.6125]
A3JAU7FJ0JJ1IU,,[0.69375]
A3JDCVM1OXXOFG,,[0.70886076]
A3JPWEQUCQNQDB,,[0.60759494]
A3KLR6YNRYKYJ3,,[0.63125]
A3KWYUV3VSNIZA,,[0.52201258]
A3LI98SL8OEDC0,,[0.42580645]
A3M1FJQLYPR8X8,,[0.56875]
A3MELYYGRJ61SX,,[0.63125]
A3MTNLK7KQ89WE,,[0.51875]
A3PFU4042GIQLE,,[0.6516129]
A3PJLANVHZPRVO,,[0.61875]
A3PQVDFT21IISU,,[0.6]
A3PTOOTI7ESD5W,,[0.4625]
A3QIG18VHBXBSZ,,[0.53459119]
A3R1X7QCXV61JJ,,[0.58064516]
A3R5P4URN7QKU8,,[0.50625]
A3SRVRFTL8413I,,[0.5625]
A3SSR32EZYJ8QD,,[0.66875]
A3TD3PWJ8BU2H1,,[0.54861111]
A3UZW1NTOX6I15,,[0.57324841]
A3VO1VCYS30YGW,,[0.46835443]
A3VYUJ2USDULKC,,[0.67532468]
A3W4MAKNDI1SXM,,[0.58125]
A5BCSSPC180AG,,[0.575]
A6AU0NC2XUGW,,[0.54716981]
A6QR4K322HT3T,,[0.60377358]
A8E99XNOTT390,,[0.45]
A8UNVAKQHADKT,,[0.61392405]
A8X1YI90JPSGP,,[0.5125]
A98E8M4QLI9RS,,[0.625]
AB3L4DBGHX7PG,,[0.58227848]
AB8BRFF4ZTZ40,,[0.65]
ABF5ENVB19SC4,,[0.55974843]
ABR849Y69MDQI,,[0.64375]
ACM7GDJASVO93,,[0.61038961]
ACOUEGRDJO7B6,,[0.55625]
AD3TJJF3AW5SO,,[0.75625]
ADL6HFLKUSQOZ,,[0.55844156]
AEXA1CPBHT85H,,[0.57861635]
AFERIASET17LW,,[0.50625]
AFXQR60UTDKIY,,[0.5408805]
AGHKGWDYPVDFE,,[0.625]
AGPTT5Z7VEBW0,,[0.65]
AIGUTKZMZ9LNR,,[0.64150943]
AIS4X2NYY3V1T,,[0.6625]
AIZUOHKQT14OM,,[0.47169811]
AJNQ2PBD07FKE,,[0.6125]
AJQGWGESKQT4Y,,[0.62658228]
AJTPDPN27UCUS,,[0.625]
AK5LNLWKVISPI,,[0.51875]
AKJAMVEVMQPHS,,[0.6]
ALQEVX2DSDWEQ,,[0.625]
AM0R6CV53UZ2C,,[0.49685535]
AM1EIZHV3K7F2,,[0.56329114]
AMHVH9MFHO5DE,,[0.68789809]
ANV3ZKKIO6IF6,,[0.5974026]
AP6WTJVPDJQPK,,[0.675]
APW4V8CE0TX6O,,[0.7]
APXFQMO4UO5XQ,,[0.60625]
AQ9CUPOYWCR7F,,[0.525]
AQXRHIMQ7UK7O,,[0.6]
AR5QVMHIITZSZ,,[0.56875]
ARI1EMAHUA9PO,,[0.50943396]
ARJUW4XQOJNJR,,[0.44936709]
AS1KP4SMNONQC,,[0.50625]
AS7HQZRGQ8CDO,,[0.65625]
ASE79VYZNLPVD,,[0.65]
AT8DDSZUBOC80,,[0.6]
AU3AMYVBJ9DQ2,,[0.47169811]
AU954O2L5LLGJ,,[0.70625]
