sid,pre accu,post accu
A104V8NZIQFN2F,,[0.65408805]
A116ZI03NFKZP2,,[0.57051282]
A12YRP4B70IFU3,,[0.64556962]
A132MSWBBVTOES,,[0.68125]
A153HLAVH5FILS,,[0.675]
A156I0UDVISMNE,,[0.68789809]
A171WYHYRYMYQZ,,[0.5875]
A197LCCJ6SC5RU,,[0.59748428]
A19TD2J8506A4Y,,[0.50769231]
A19WXHQSBB6P6O,,[0.6]
A19YM9K2W233IM,,[0.625]
A1AZLJ3R5FQ9B7,,[0.51592357]
A1B4PKGXKL7UOH,,[0.57446809]
A1B7GQTH9YG04X,,[0.66875]
A1BG47GSHQ9WSU,,[0.7625]
A1BS578UP5XCAR,,[0.59119497]
A1C2T79XTDHE39,,[0.6875]
A1CIEZNXXDSO6V,,[0.73125]
A1CR7O77ZW0QQU,,[0.7625]
A1GNV8C2792XF,,[0.61875]
A1GSEK9J872N9R,,[0.67088608]
A1HA5WALONI2FD,,[0.60625]
A1HFPDHBLO6KZW,,[0.5375]
A1HP506HGINWSV,,[0.65]
A1I8VAUT4V90YR,,[0.64150943]
A1J7N95EW8EGCX,,[0.6625]
A1J9OZZ1LDG8VN,,[0.56875]
A1KFV732TWXROL,,[0.65]
A1KIL2V6SMJBGX,,[0.65189873]
A1L7B0F8PVW1D0,,[0.53125]
A1LKKR0ZJ9L1IP,,[0.525]
A1LSFPPDGORPB0,,[0.5875]
A1M1E62KXCDNL0,,[0.58333333]
A1MJVTR0PCKBWW,,[0.74842767]
A1MT52IO9GBZ1M,,[0.4875]
A1P3HHEXWNLJMP,,[0.5875]
A1QAWECOJYKVO4,,[0.46835443]
A1QX1RYLCFXZJ9,,[0.60377358]
A1T429RLLFTG35,,[0.575]
A1T4HSFG9NPJ23,,[0.53125]
A1UKZRDH1T231M,,[0.74375]
A1V339VY5CNWLS,,[0.62658228]
A1VRBTDT3VJSIA,,[0.58490566]
A1W4IS5NDEFNFL,,[0.53125]
A1WSCND5HZZV5N,,[0.65625]
A1XE5G7H6AO5HH,,[0.60625]
A1XU9GFZAGFJ5B,,[0.725]
A1XUZFDVKP95VC,,[0.525]
A1YCGICA8XCNBH,,[0.52830189]
A1YXTSIV0YB8RW,,[0.59119497]
A1Z2QEEPKEK1X1,,[0.60625]
A1ZNMX8WJCDKQQ,,[0.6625]
A20KWU6IJJX5AT,,[0.625]
A20VAAO3DYW5GL,,[0.47798742]
A2179410P3XBIQ,,[0.5375]
A21HUPW67XA7UJ,,[0.70625]
A21WXJDPT7I70M,,[0.64375]
A21ZK49H9LSSRY,,[0.55]
A21ZNPDJNBKCWG,,[0.575]
A22CPS48MSR1OQ,,[0.66875]
A22DDO8NILSX6O,,[0.60625]
A22DVMN2Y3XHWA,,[0.54375]
A22WWSTT8TU7G1,,[0.59375]
A22ZB2132UJB6Y,,[0.5125]
A22ZZCICZDCSTY,,[0.64968153]
A235ULDV4XUVDM,,[0.55625]
A24CG5BTB8KQ39,,[0.50314465]
A24FB6EEAEZKA4,,[0.63125]
